project_id,op_atlas_id,display_name,metric_name,measurement_period,amount
a71tbYAPlOpIwh4+Y591PqZ/kYIbS4qRRpQ8WH2w4oM=,0x3526b9c6fdc34076d7d2c31893b94e760f4d5a010387b6b76b45f8b5577ceb98,Gyroscope,gas_fees__feb_2025,Feb 2025,0.0007900887258555809
0IoaqfH0mkl61jIvWC/JWobbYPP2gn9rTTSuF2/Ydew=,0xafca3591b83586f14e21b397135b95af668f5ebb54cb45053af44a73df7d7640,Layerswap,gas_fees__feb_2025,Feb 2025,0.03042504878103933
sw8ehEEk8y0FK2GSDVnFLz7M9erX6RSQdSAgGDmiwEs=,0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806,LI.FI,gas_fees__feb_2025,Feb 2025,6.1882758608644775
g1pi0NuLcPtSAjpxGRMTIM2ZRs5y6h3IpcW0PRKvSQo=,0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c,Multicaller,gas_fees__feb_2025,Feb 2025,0.20129563426625077
GPkPw2+sHiMSo0u65ZfnIeqLYHIGvf+ZI+BtpSZG6KE=,0x5c76f623580566171af2a9553e8b7b230acc71aeb8829446d5eae2579ecda369,WebHash.com,gas_fees__feb_2025,Feb 2025,0.006467186532296773
R/s1bYEjmNlJ2C9XthjT1evUQ14obvGzmvmaIcTiSNY=,0x44ca2c89a912ec7e3f2a38aaecde63044fcaa3024839eb628081a3bcba9c0490,DackieVerse,gas_fees__feb_2025,Feb 2025,8.123503165345902e-05
2d1UftVv4xC+BHialsxoPjC1WJDySvOpnH9o+3sQFYc=,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,rhinofi,gas_fees__feb_2025,Feb 2025,0.011906300256486823
iXR35Xnzm4ioS5d0Eka/UAnUN9CHj4iasG/B8CgiWP8=,0x7539f43dc91f9c406c83a06339708e4033cdbf630916c6dfb9de2b5ef811affd,Seamless Protocol,gas_fees__feb_2025,Feb 2025,0.36136191381473354
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,Layer3,gas_fees__feb_2025,Feb 2025,14.132609050604746
OVIxgHj4N8zf/sBSYEBssZf0Nyz6mCaIEJa0exm7PoM=,0x7974baaeef5e3af2e165a0911471ccddcb47d8ca74438558a89abb515aa64275,Krystal,gas_fees__feb_2025,Feb 2025,0.4903813248934891
db8LWE2icLZuD0o0yjqQoxT4+oXvlmHMVT4O2TqKJCo=,0x79159d9bd4981ce68651fb4d585fd5827215309e503f46209adb0ec438f71b30,Slice,gas_fees__feb_2025,Feb 2025,0.11392689981864705
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,JOOCE,gas_fees__feb_2025,Feb 2025,0.017376890706151515
xIbbe0c5UuvK+FcT9NA6+83THJRxj1w9FnFI1PaYAGo=,0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362,Superform,gas_fees__feb_2025,Feb 2025,0.3556614058023322
H0Wcz4f5bYNrMNDSdwJt/pRqNRK2olM1vl2qk15M+4o=,0x4eaa0df4cfbda85126db57a231598d33c283b8aacf3a441539877ce7e17be22a,daos.world,gas_fees__feb_2025,Feb 2025,0.1519769402104404
XfpYvFk/xJ0pvTt79xWtRwuMnekQrcIH2Mflz97Lo3E=,0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e,Morkie,gas_fees__feb_2025,Feb 2025,0.06129615575468727
JbP9BR4xjNu+yvhnSQkWqjlTW33drd+NLR8HY0uie84=,0xe5c133e05956a3939b9a78f4ad5d0a897a027da60a7d5e1b6276a2266211f69f,BMX,gas_fees__feb_2025,Feb 2025,0.30181825831326325
46oGoJxfh3hgKRcdb1vV4roA6oGVgyRXbycfPk/Q5x8=,0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63,NERZO,gas_fees__feb_2025,Feb 2025,0.007461532624240392
jxyZJmCIfOjgmygX+xfrjrczCzVNGl6y/3qNAN+b/YI=,0x0674e95c746371103249c2c987d64515a4ed5c19dc3fd6a7338f7716ab8afeb4,SnakyCat,gas_fees__feb_2025,Feb 2025,7.0893460840087e-05
mdb4FjuCCmOI5Tc+xwDeXfQd/1Nm2o7JZy8ZHzlxC9o=,0x259b729af86ba38c0c84be9b739dfbca109a6df985371d8cabd43116d18d7a1a,Flaunch,contract_invocations__feb_2025,Feb 2025,994689.0
yHC4i4mkg5sXaXOF4Mih0UyHDYVS7+0+9zuqnDFvClY=,0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a,SuperSwap,contract_invocations__feb_2025,Feb 2025,25919.0
5/9fRbVoDF7pHwBdiMbNUbKhidEt/12Ojt9f8cWoZnQ=,0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd,Velodrome Finance,contract_invocations__feb_2025,Feb 2025,25050648.0
AWt4h9zeTVKtlCCptcCdxAqt1P8tHvgZLjpDLlttfmc=,0x740297a85de756f69945e2cfd9d439598cdb06a70e409e91664c701f5c0af34c,TOCD Studio,contract_invocations__feb_2025,Feb 2025,470.0
BXpAWjeSIrRWSlHT561SHU4JKO3BHpomlfoXzuQvE0o=,0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965,World Billboard,contract_invocations__feb_2025,Feb 2025,13673.0
i7+GWX1oIywd4Pd5yL9aZAFhBIjY40c48Yg4BXFKW9o=,0x8efcf1b6e879bb6ec89d5982b8da840757053731b8972c4a07a6ce9b6ffcfc89,Blueshift.fi,contract_invocations__feb_2025,Feb 2025,9787.0
46oGoJxfh3hgKRcdb1vV4roA6oGVgyRXbycfPk/Q5x8=,0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63,NERZO,contract_invocations__feb_2025,Feb 2025,27107.0
23XIt7EgzQNc2AdcEzTg7GbjT5kKY1lNFfmcGQvrkWA=,0xefaeef1446de875ab6e50d31c8dbe776f99d884cb8cb68d50b1384067e4aeb6b,Synapse Protocol,contract_invocations__feb_2025,Feb 2025,134094.0
MSfDkUunLKtfuMRdZuSxuemESQuIWKFCh1O6ySIEUs8=,0xb98778ca9ff41446e2bc304f7b5d27f0fa7c2bcd11df19e22d1352c06698a1f6,Account Abstraction - ERC-4337,contract_invocations__feb_2025,Feb 2025,3830181.0
g1pi0NuLcPtSAjpxGRMTIM2ZRs5y6h3IpcW0PRKvSQo=,0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c,Multicaller,contract_invocations__feb_2025,Feb 2025,748928.0
l5D8eaAKqeJb+R8Q94GmrcZiPuwEgmZjQK8GKQiIYDk=,0x867b0364ac86ff4cc61a47ee99a0f96c8b952af8728442a048f7e3ac5892aae9,Gaslite Drop,contract_invocations__feb_2025,Feb 2025,53378.0
K8y2l5sctus7C4k9W4DfdC+e1OC01pqrvTROnUpMkgk=,0x8997fa34367532a9072ca36c424498162980303a8d36fc49d58c5ac7daac9311,VRNouns,contract_invocations__feb_2025,Feb 2025,45.0
VsbnIqH0Z8ErW7VixsMTGcLVf45E645bcxAVcD/KZT0=,0x3061b642db56c507e265f03029735b0413a613bda43456a31e78128baeb18754,Aave,contract_invocations__feb_2025,Feb 2025,4997563.0
gw1/n9hvDoPA0W0U9NMZ74RsNSQViz+i6ArfdDqPn8E=,0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5,Guild.xyz,contract_invocations__feb_2025,Feb 2025,125339.0
CLooyJmWtPF9yQUB4BsGdmBM/qHmQIddyhAY91j/lkI=,0xe11a4f107e474ae204a45e4f674f6d422f2230c9675f9ebfba1eb2af217c2d1b,Eat The Pie,contract_invocations__feb_2025,Feb 2025,6110.0
/Hxq4RTbKkeetoxVgusMQJX3vx6CFQQU8oZccJFAvmg=,0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4,doginme memecoin,contract_invocations__feb_2025,Feb 2025,85432.0
xIbbe0c5UuvK+FcT9NA6+83THJRxj1w9FnFI1PaYAGo=,0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362,Superform,contract_invocations__feb_2025,Feb 2025,136734.0
WCwKOQkL47c1qQ2wVcJ1IcpLMGIXmFHflr4UVQsagVM=,0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a,Create2Deployer,contract_invocations__feb_2025,Feb 2025,5055.0
gsdS6IBEk8Q9DoxMTexanVBfgLI1UzAPsWaZh21PZBg=,0x0e5d90c5b5b75851d02f8286e78ed3b7af85d6920ca92a0f73cdc268fff185c0,Moshicam,contract_invocations__feb_2025,Feb 2025,3596.0
Ze2CblnBaz2Apm6a00KjwAZ7N4K5yxDUpXlK+mDkwJw=,0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5,Ethereum Attestation Service (EAS),contract_invocations__feb_2025,Feb 2025,99896.0
D/phNjIkMkuESYi0XbICo299wHOagQbo2WSAyODxDp0=,0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,Stargate Finance,contract_invocations__feb_2025,Feb 2025,898789.0
EGnIDudfUQWj4qmCCyERNT/b3h/3l1STaJjMaUmG6es=,0x24937e547db8ac83965a3d781ef7fe2861f9bbf79828cbc60fcc0598213c5b0a,Echow,contract_invocations__feb_2025,Feb 2025,3685.0
tXGS6SGDHNL8TAhS+fj8+qzF7+FFbx0qJrdfVY2j62I=,0x93b1eafeb62f6cd5099ad82068763c1fd21f9d881c4e1a474ab854876ea84441,Based Year 2024,contract_invocations__feb_2025,Feb 2025,23.0
0L11pj/6WGXOemNtNgE7vay5aRrGaEJ9WPG5YP9Xts4=,0x55c2b578a1e34fbbc872dd8736b8e7dda4c87d12522db966f1bf3e75af900f13,WorldPot,contract_invocations__feb_2025,Feb 2025,345.0
kzVtJyjzFHc1PHeVOLOQBylRu9CEXQs0ViUbfhERY70=,0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084,LeverageX by Javsphere,contract_invocations__feb_2025,Feb 2025,194313.0
usDyvf5/FbrSIBD+zIg7Gl4TGIe3HiKC7H8gXOLfNB0=,0x4243a08e8c46ffd7c6249ef02baf09b98dd2c086a25ddf76f723b82b3c93b71f,Virtualia Magazine,contract_invocations__feb_2025,Feb 2025,66.0
w5IsGVcdo+bpiRrYuOuxPpNKmmWP+fKCDDRKWF0fuMY=,0x2e0e80846b4d52b126f3c9a20a01876bbcb80de67befe916870c5d8736af6c2a,Builder Score,contract_invocations__feb_2025,Feb 2025,6468.0
rxrN8HnLLV8SOP3md3NfXpntywh7F7n5fuRMqFB3Upo=,0x4288aacdda65af69c03b2c9b9d057e2b93ed1b7671e481b03c6a7b33349d2365,Aerodrome Finance,contract_invocations__feb_2025,Feb 2025,163936908.0
Qh14iOZBPtSPGbuqtJ8wIL11rSdu0gBx6RvzUt9V9sI=,0x913ca97cfc8b587734059e4df9cc6de28ef590727e13e1b30ae9a57bea881731,April Token,contract_invocations__feb_2025,Feb 2025,71.0
f9XY1drAwGvq0ipsMBC3S+hi/BnAOW9s7YSx7LA0qq8=,0x1d3ec77661554ddaeab18519930b218ba5185016a0e770ce4664a831a1eef7f4,Larry,contract_invocations__feb_2025,Feb 2025,374.0
shVzoDEk43o/o3eLSpahwHfj/tn5zrcHqS8SYUzufrA=,0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da,HAMsters,contract_invocations__feb_2025,Feb 2025,522.0
Ev7dKCphBYkf+NNT80NfBdyEIVWwBZc/1xctF4i+V2A=,0xfe8e35b3487bd0e0457b9431b12b73403ca1f5c9c19dd1db81a2317c97c1e1a2,Stoke Fire,contract_invocations__feb_2025,Feb 2025,554815.0
R1GLGswje04y83WJr2mIPpUxPl+F5hQCZaR19YyXhGA=,0x4b987d79912367ada6c3fa1bf6ad1daa6d164078f8c5efc8db2128b9231087a9,Sturdy,contract_invocations__feb_2025,Feb 2025,900.0
tnIsq+BWiIkXbY18UI8L609BBs89EO4o+MJ3+hmFsAA=,0x9e50828e261179c6d1a5c107c7c2c16907b4b529fef416f64af781c5b2ff29d1,Amazing Hunt,contract_invocations__feb_2025,Feb 2025,32.0
y3k6Rt51vfFOeCM/kbTF+KTmd1rv1z70eWqp2Xtv4rU=,0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c,Golden Otter,contract_invocations__feb_2025,Feb 2025,39565.0
eQqgI+0QbOMFFc7BRVNZGqxKr1lvAGNLl3Sr1/VEKuo=,0xe672c4e1230d7870e73e2ba6a9c5389f321dde735289bf33575e163a6ea2f00f,Got Vision,contract_invocations__feb_2025,Feb 2025,6110.0
nckCvGKDs0P9bf7kRCdh2afi3oujVYloGf/8XipTY5M=,0x0d72f0fd9ca1d475f2fc199ebe456f80212d24d02d9dbabca6137442e61c5f3f,Infected,contract_invocations__feb_2025,Feb 2025,110600.0
YQs1yyGOSRlEd1a+Rrg179+4RuUlQOCLs+3LHa48xco=,0x959c370aa6c127bdd45ba3fcf97242457ac09f0e3e12457b01f345bd10843c1c,ArtGridz,contract_invocations__feb_2025,Feb 2025,32.0
8Y5qG9yF+MFlTqxjDUfp0DOCIFutLjdvd6uwdZk+X2c=,0x5316b19c17eba417d70b924baa6a1c467b14069968424d14fcf1409f2a308873,Bored Town Launchpad,contract_invocations__feb_2025,Feb 2025,5.0
1Ll7MLXCxNJFxQCuBEdRnRVk164keWjynVtQJF++xGU=,0x512f97f1de28ad530f752d53bf4f56ed16d34a3121f0512cd5a0485c2074b312,Extra Finance,defillama_tvl__feb_2025,Feb 2025,93446805.99839501
57FvWwsyNX2cCoYXRlrD084qD9kG/nh1tYNWPswNSs0=,0x4d71401a0dbd9b3dd890fbc70baaf872d16db80af149e20f7ef1805fc94f6df6,Router Protocol,defillama_tvl__feb_2025,Feb 2025,10027.556176428574
g4qi9EqhPO1tGvlPtWynCaP71tw4Gjrzc+UokJDZz2Y=,0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4,DackieSwap,defillama_tvl__feb_2025,Feb 2025,390271.4464982145
+Xyt1tUxrXrbR9UH3h/0BmCBJJpBDBuFyJFBdmt/U44=,0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92,Team Finance,defillama_tvl__feb_2025,Feb 2025,105887445.42283534
7o3rQns2QxmMIyr/Lp6EXIqBE9mvqX+1V6tQ8g1t/MM=,0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d,WOOFi,defillama_tvl__feb_2025,Feb 2025,37780929.243445694
JbP9BR4xjNu+yvhnSQkWqjlTW33drd+NLR8HY0uie84=,0xe5c133e05956a3939b9a78f4ad5d0a897a027da60a7d5e1b6276a2266211f69f,BMX,defillama_tvl__feb_2025,Feb 2025,3895101.0861967867
b0ma4f7o65FUNGRC2R4eb8Fo7DB6imYfqrM3S0JQ4tc=,0x70ba3cb2e433f1cd9ace8aea84c46d167ba5db12293cd108eaca068d06be3a71,Gains Network (gTrade),defillama_tvl__feb_2025,Feb 2025,29011285.794492498
OVIxgHj4N8zf/sBSYEBssZf0Nyz6mCaIEJa0exm7PoM=,0x7974baaeef5e3af2e165a0911471ccddcb47d8ca74438558a89abb515aa64275,Krystal,defillama_tvl__feb_2025,Feb 2025,7656.060357142858
xU438Viei8ELWQdDgR6NraNpkl1TUXbnHjaCd5NN0QA=,0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e,Sake,defillama_tvl__feb_2025,Feb 2025,5835659.1719525
LhmNJDpUL4rqmFhVZn3LA/7JHVuRJ56GF9HoGUUhzt0=,0xff350d81524a79a1062f5f4977b45406b822fb4f150ba5a8516b0edf876add0e,Hermes,defillama_tvl__feb_2025,Feb 2025,181870.4466692857
wBCRJMqM8KTnoqC0KsyDhf/hW7HF0wFgU9+ZacWz66E=,0x692340d3ec51f53411126f8247003e2b87b113cfdf4a322b4e38d6bbe5822c5f,MemeWallet,defillama_tvl__feb_2025,Feb 2025,5735.2114682142865
FT3wZj26UAebMH4ywu7oQvrie1GQSmu9aogl40bsCWQ=,0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3,CreateX,active_addresses_aggregation__feb_2025,Feb 2025,149.10714285714292
nrBN5UU9cny2/KPrQFVI7k6AOnIRr7gYok3UIwdpq6c=,0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535,Superfluid,active_addresses_aggregation__feb_2025,Feb 2025,271.1785714285714
EWGl5CyDKCdw2krkHJwc8V1FoELaCSXGUis9SHr2+fs=,0xd765664dd27255f1ba341fbb3375439a57fb6a92313df2f7af7856233f415ed7,Linkdrop,active_addresses_aggregation__feb_2025,Feb 2025,62.49999999999998
XfpYvFk/xJ0pvTt79xWtRwuMnekQrcIH2Mflz97Lo3E=,0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e,Morkie,active_addresses_aggregation__feb_2025,Feb 2025,1836.6785714285709
xyqCuzyp2siN+L8QgwpvSjTruF2y+tvB++HwqdWDFXY=,0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a,OnChainGM,active_addresses_aggregation__feb_2025,Feb 2025,1902.9285714285702
5/9fRbVoDF7pHwBdiMbNUbKhidEt/12Ojt9f8cWoZnQ=,0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd,Velodrome Finance,active_addresses_aggregation__feb_2025,Feb 2025,15996.035714285714
Js09gjzwO4g6aeV2Fb+ZNlHypJc4DlUozk3enNLotIc=,0xcbfdcf8f724d73504d1518d5ecd7d7256b12d37e68cd84569b383bfb6e2eeea4,Dmail Network,active_addresses_aggregation__feb_2025,Feb 2025,3630.392857142857
4dqHjI/pEtyPjvZVF5KMQ2gz2K9ah7yeFGwbfXSpRxA=,0x1f60db63651f74e2fc8b3ff900d05142552a763c31caf3a8c8e62b0953f02bf2,SuperVol,active_addresses_aggregation__feb_2025,Feb 2025,1200.0
fN+LFwTxCdNTzXYD1xfU/hGSxIMv9/pSE/AQlo7GzVM=,0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736,Eggs Vault,active_addresses_aggregation__feb_2025,Feb 2025,3.1428571428571423
x91Urxvh3gomZ6NPe6Ze1RC30INtlzy4nlOwvxwRQnw=,0xfd9f98de666c5b0a5ce96d4a4b8d4ceee9f8c2156734d57bf6c23d0cff183e90,Kim Exchange,active_addresses_aggregation__feb_2025,Feb 2025,60.249999999999986
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,Hop Protocol,active_addresses_aggregation__feb_2025,Feb 2025,30.750000000000004
gShBUgODnfUHQo2svXnecUd6kG22drV+Og4nxdq/82k=,0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c150e3f72d3dc7ef22dd71a,GM,active_addresses_aggregation__feb_2025,Feb 2025,65371.42857142858
kzVtJyjzFHc1PHeVOLOQBylRu9CEXQs0ViUbfhERY70=,0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084,LeverageX by Javsphere,active_addresses_aggregation__feb_2025,Feb 2025,73.53571428571426
imahnjIpbGgSkNyqkOjhlczoUga8ECPoEpirrLs68jQ=,0xbcb5c437d5347be21add3972512679054416805274f80e85ab8053ae79340a69,Ionic Protocol,active_addresses_aggregation__feb_2025,Feb 2025,183.07142857142858
mdb4FjuCCmOI5Tc+xwDeXfQd/1Nm2o7JZy8ZHzlxC9o=,0x259b729af86ba38c0c84be9b739dfbca109a6df985371d8cabd43116d18d7a1a,Flaunch,active_addresses_aggregation__feb_2025,Feb 2025,212.4285714285714
23XIt7EgzQNc2AdcEzTg7GbjT5kKY1lNFfmcGQvrkWA=,0xefaeef1446de875ab6e50d31c8dbe776f99d884cb8cb68d50b1384067e4aeb6b,Synapse Protocol,active_addresses_aggregation__feb_2025,Feb 2025,296.78571428571405
VsbnIqH0Z8ErW7VixsMTGcLVf45E645bcxAVcD/KZT0=,0x3061b642db56c507e265f03029735b0413a613bda43456a31e78128baeb18754,Aave,active_addresses_aggregation__feb_2025,Feb 2025,4579.107142857141
/Hxq4RTbKkeetoxVgusMQJX3vx6CFQQU8oZccJFAvmg=,0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4,doginme memecoin,active_addresses_aggregation__feb_2025,Feb 2025,167.8571428571429
CFKotAGe0czMhAGy94iDJA4xQ48OLiKDZ9SfTsWvutE=,0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642,BaseSwap ,active_addresses_aggregation__feb_2025,Feb 2025,473.0000000000001
rV6VRIUtgdaeu5+g1y7vloRmK9sbBEl3rFCs1r7OR7A=,0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b,Oku Trade,active_addresses_aggregation__feb_2025,Feb 2025,1.3571428571428572
db8LWE2icLZuD0o0yjqQoxT4+oXvlmHMVT4O2TqKJCo=,0x79159d9bd4981ce68651fb4d585fd5827215309e503f46209adb0ec438f71b30,Slice,active_addresses_aggregation__feb_2025,Feb 2025,5.428571428571429
skDPKeyDWR3XcKKNuFPI/Ef65tIZxbNSiGZcZo376jQ=,0x6fc25d7c763441933c53333f0f9105b37cc74d88f21ef61b3b7eaf94cba45bfb,Amped Finance,active_addresses_aggregation__feb_2025,Feb 2025,0.607142857142857
xIbbe0c5UuvK+FcT9NA6+83THJRxj1w9FnFI1PaYAGo=,0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362,Superform,active_addresses_aggregation__feb_2025,Feb 2025,583.6428571428572
NLj2mhenkGEK3NfYV1RiiO/SkcD4s/WjJdxaH90crnI=,0xdf92f936b0ddd6c5a944d3e2be594168ea108b0909e510b955333c5ef0b40242,ethOS - The Ethereum Phone,active_addresses_aggregation__feb_2025,Feb 2025,5.607142857142857
46oGoJxfh3hgKRcdb1vV4roA6oGVgyRXbycfPk/Q5x8=,0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63,NERZO,active_addresses_aggregation__feb_2025,Feb 2025,719.1785714285713
